Date,Adj Close,Close,High,Low,Open,Volume,Ticker
4/18/2022,162.61651611328125,165.07000732421875,166.60000610351562,163.57000732421875,163.9199981689453,69023900,AAPL
4/19/2022,164.91188049316406,167.39999389648438,167.82000732421875,163.91000366210938,165.02000427246094,67723800,AAPL
4/20/2022,164.74444580078125,167.22999572753906,168.8800048828125,166.10000610351562,168.75999450683594,67929800,AAPL
4/21/2022,163.94644165039062,166.4199981689453,171.52999877929688,165.91000366210938,168.91000366210938,87227800,AAPL
4/22/2022,159.38526916503906,161.7899932861328,167.8699951171875,161.5,166.4600067138672,84882400,AAPL
4/25/2022,160.45907592773438,162.8800048828125,163.1699981689453,158.4600067138672,161.1199951171875,96046400,AAPL
4/26/2022,154.46942138671875,156.8000030517578,162.33999633789062,156.72000122070312,162.25,95623200,AAPL
4/27/2022,154.2428741455078,156.57000732421875,159.7899932861328,155.3800048828125,155.91000366210938,88063200,AAPL
4/28/2022,161.20777893066406,163.63999938964844,164.52000427246094,158.92999267578125,159.25,130216800,AAPL
4/29/2022,155.3068084716797,157.64999389648438,166.1999969482422,157.25,161.83999633789062,131747600,AAPL
5/2/2022,155.6122283935547,157.9600067138672,158.22999572753906,153.27000427246094,156.7100067138672,123055300,AAPL
5/3/2022,157.10958862304688,159.47999572753906,160.7100067138672,156.32000732421875,158.14999389648438,88966500,AAPL
5/4/2022,163.55242919921875,166.02000427246094,166.47999572753906,159.25999450683594,159.6699981689453,108256500,AAPL
5/5/2022,154.43991088867188,156.77000427246094,164.0800018310547,154.9499969482422,163.85000610351562,130525300,AAPL
5/6/2022,155.1699676513672,157.27999877929688,159.44000244140625,154.17999267578125,156.00999450683594,116124600,AAPL
5/9/2022,150.0199737548828,152.05999755859375,155.8300018310547,151.49000549316406,154.92999267578125,131577900,AAPL
5/10/2022,152.43710327148438,154.50999450683594,156.74000549316406,152.92999267578125,155.52000427246094,115366700,AAPL
5/11/2022,144.5345916748047,146.5,155.4499969482422,145.80999755859375,153.5,142689800,AAPL
5/12/2022,140.64744567871094,142.55999755859375,146.1999969482422,138.8000030517578,142.77000427246094,182602000,AAPL
5/13/2022,145.13636779785156,147.11000061035156,148.10000610351562,143.11000061035156,144.58999633789062,113990900,AAPL
5/16/2022,143.58746337890625,145.5399932861328,147.52000427246094,144.17999267578125,145.5500030517578,86643800,AAPL
5/17/2022,147.2378387451172,149.24000549316406,149.77000427246094,146.67999267578125,148.86000061035156,78336300,AAPL
5/18/2022,138.93077087402344,140.82000732421875,147.36000061035156,139.89999389648438,146.85000610351562,109742900,AAPL
5/19/2022,135.50735473632812,137.35000610351562,141.66000366210938,136.60000610351562,139.8800048828125,136095600,AAPL
5/20/2022,135.74412536621094,137.58999633789062,140.6999969482422,132.61000061035156,139.08999633789062,137426100,AAPL
5/23/2022,141.1900634765625,143.11000061035156,143.25999450683594,137.64999389648438,137.7899932861328,117726300,AAPL
5/24/2022,138.47698974609375,140.36000061035156,141.97000122070312,137.3300018310547,140.80999755859375,104132700,AAPL
5/25/2022,138.63482666015625,140.52000427246094,141.7899932861328,138.33999633789062,138.42999267578125,92482700,AAPL
5/26/2022,141.85108947753906,143.77999877929688,144.33999633789062,137.13999938964844,137.38999938964844,90601500,AAPL
5/27/2022,147.63247680664062,149.63999938964844,149.67999267578125,145.25999450683594,145.38999938964844,90978500,AAPL
5/31/2022,146.8431854248047,148.83999633789062,150.66000366210938,146.83999633789062,149.07000732421875,103718400,AAPL
6/1/2022,146.71495056152344,148.7100067138672,151.74000549316406,147.67999267578125,149.89999389648438,74286600,AAPL
6/2/2022,149.1813965,151.2100067138672,151.27000427246094,146.86000061035156,147.8300018310547,72348100,AAPL
6/3/2022,143.42962646484375,145.3800048828125,147.97000122070312,144.4600067138672,146.89999389648438,88570300,AAPL
6/6/2022,144.17942810058594,146.13999938964844,148.57000732421875,144.89999389648438,147.02999877929688,71598400,AAPL
6/7/2022,146.71495056152344,148.7100067138672,149,144.10000610351562,144.35000610351562,67808200,AAPL
6/8/2022,145.97500610351562,147.9600067138672,149.8699951171875,147.4600067138672,148.5800018310547,53950200,AAPL
6/9/2022,140.7263946533203,142.63999938964844,147.9499969482422,142.52999877929688,147.0800018310547,69473000,AAPL
6/10/2022,135.29029846191406,137.1300048828125,140.75999450683594,137.05999755859375,140.27999877929688,91437900,AAPL
6/13/2022,130.11073303222656,131.8800048828125,135.1999969482422,131.44000244140625,132.8699951171875,122207100,AAPL
6/14/2022,130.97891235351562,132.75999450683594,133.88999938964844,131.47999572753906,133.1300048828125,84784300,AAPL
6/15/2022,133.6130828857422,135.42999267578125,137.33999633789062,132.16000366210938,134.2899932861328,91533000,AAPL
6/16/2022,128.31512451171875,130.05999755859375,132.38999938964844,129.0399932861328,132.0800018310547,108123900,AAPL
6/17/2022,129.79502868652344,131.55999755859375,133.0800018310547,129.80999755859375,130.07000732421875,134520300,AAPL
6/21/2022,134.0471954345703,135.8699951171875,137.05999755859375,133.32000732421875,133.4199981689453,81000500,AAPL
6/22/2022,133.5341797,135.35000610351562,137.75999450683594,133.91000366210938,134.7899932861328,73409200,AAPL
6/23/2022,136.41500854492188,138.27000427246094,138.58999633789062,135.6300048828125,136.82000732421875,72433800,AAPL
6/24/2022,139.75950622558594,141.66000366210938,141.91000366210938,139.77000427246094,139.89999389648438,89116800,AAPL
6/27/2022,139.75950622558594,141.66000366210938,143.49000549316406,140.97000122070312,142.6999969482422,70207900,AAPL
6/28/2022,135.5961456298828,137.44000244140625,143.4199981689453,137.32000732421875,142.1300048828125,67083400,AAPL
6/29/2022,137.36212158203125,139.22999572753906,140.6699981689453,136.6699981689453,137.4600067138672,66242400,AAPL
6/30/2022,134.8857879638672,136.72000122070312,138.3699951171875,133.77000427246094,137.25,98964500,AAPL
7/1/2022,137.06613159179688,138.92999267578125,139.0399932861328,135.66000366210938,136.0399932861328,71051600,AAPL
7/5/2022,139.66085815429688,141.55999755859375,141.61000061035156,136.92999267578125,137.77000427246094,73353800,AAPL
7/6/2022,141.0026092529297,142.9199981689453,144.1199951171875,141.0800018310547,141.35000610351562,74064300,AAPL
7/7/2022,144.38662719726562,146.35000610351562,146.5500030517578,143.27999877929688,143.2899932861328,66253700,AAPL
7/8/2022,145.0673370361328,147.0399932861328,147.5500030517578,145,145.25999450683594,64547800,AAPL
7/11/2022,142.92648315429688,144.8699951171875,146.63999938964844,143.77999877929688,145.6699981689453,63141600,AAPL
7/12/2022,143.90316772460938,145.86000061035156,148.4499969482422,145.0500030517578,145.75999450683594,77588800,AAPL
7/13/2022,143.53814697265625,145.49000549316406,146.4499969482422,142.1199951171875,142.99000549316406,71185600,AAPL
7/14/2022,146.47817993164062,148.47000122070312,148.9499969482422,143.25,144.0800018310547,78140700,AAPL
7/15/2022,148.1553497314453,150.1699981689453,150.86000061035156,148.1999969482422,149.77999877929688,76259900,AAPL
7/18/2022,145.09695434570312,147.07000732421875,151.57000732421875,146.6999969482422,150.74000549316406,81420900,AAPL
7/19/2022,148.9741973876953,151,151.22999572753906,146.91000366210938,147.9199981689453,82982400,AAPL
7/20/2022,150.98684692382812,153.0399932861328,153.72000122070312,150.3699951171875,151.1199951171875,64823400,AAPL
7/21/2022,153.2658691,155.35000610351562,155.57000732421875,151.94000244140625,154.5,65086600,AAPL
7/22/2022,152.0227508544922,154.08999633789062,156.27999877929688,153.41000366210938,155.38999938964844,66675400,AAPL
7/25/2022,150.8980712890625,152.9499969482422,155.0399932861328,152.27999877929688,154.00999450683594,53623900,AAPL
7/26/2022,149.56617736816406,151.60000610351562,153.08999633789062,150.8000030517578,152.25999450683594,55138700,AAPL
7/27/2022,154.6865234,156.7899932861328,157.3300018310547,152.16000366210938,152.5800018310547,78620700,AAPL
7/28/2022,155.23904418945312,157.35000610351562,157.63999938964844,154.41000366210938,156.97999572753906,81378700,AAPL
7/29/2022,160.3297882080078,162.50999450683594,163.6300048828125,159.5,161.24000549316406,101786900,AAPL
8/1/2022,159.34320068359375,161.50999450683594,163.58999633789062,160.88999938964844,161.00999450683594,67829400,AAPL
8/2/2022,157.8633270263672,160.00999450683594,162.41000366210938,159.6300048828125,160.10000610351562,59907000,AAPL
8/3/2022,163.9012451171875,166.1300048828125,166.58999633789062,160.75,160.83999633789062,82507500,AAPL
8/4/2022,163.5855255126953,165.80999755859375,167.19000244140625,164.42999267578125,166.00999450683594,55474100,AAPL
8/5/2022,163.35830688476562,165.35000610351562,165.85000610351562,163,163.2100067138672,56697000,AAPL
8/8/2022,162.8840789794922,164.8699951171875,167.80999755859375,164.1999969482422,166.3699951171875,60276900,AAPL
8/9/2022,162.93345642089844,164.9199981689453,165.82000732421875,163.25,164.02000427246094,63135500,AAPL
8/10/2022,167.2014617919922,169.24000549316406,169.33999633789062,166.89999389648438,167.67999267578125,70170500,AAPL
8/11/2022,166.46051025390625,168.49000549316406,170.99000549316406,168.19000244140625,170.05999755859375,57149200,AAPL
8/12/2022,170.02699279785156,172.10000610351562,172.1699981689453,169.39999389648438,169.82000732421875,68039400,AAPL
8/15/2022,171.1038818359375,173.19000244140625,173.38999938964844,171.35000610351562,171.52000427246094,54091700,AAPL
8/16/2022,170.94578552246094,173.02999877929688,173.7100067138672,171.66000366210938,172.77999877929688,56377100,AAPL
8/17/2022,172.4474639892578,174.5500030517578,176.14999389648438,172.57000732421875,172.77000427246094,79542000,AAPL
8/18/2022,172.05230712890625,174.14999389648438,174.89999389648438,173.1199951171875,173.75,62290100,AAPL
8/19/2022,169.45401000976562,171.52000427246094,173.74000549316406,171.30999755859375,173.02999877929688,70346300,AAPL
8/22/2022,165.55157470703125,167.57000732421875,169.86000061035156,167.13999938964844,169.69000244140625,69026800,AAPL
8/23/2022,165.21566772460938,167.22999572753906,168.7100067138672,166.64999389648438,167.0800018310547,54147100,AAPL
8/24/2022,165.5120391845703,167.52999877929688,168.11000061035156,166.25,167.32000732421875,53841500,AAPL
8/25/2022,167.9819336,170.02999877929688,170.13999938964844,168.35000610351562,168.77999877929688,51218200,AAPL
8/26/2022,161.6491241455078,163.6199951171875,171.0500030517578,163.55999755859375,170.57000732421875,78961000,AAPL
8/29/2022,159.43612670898438,161.3800048828125,162.89999389648438,159.82000732421875,161.14999389648438,73314000,AAPL
8/30/2022,156.99588012695312,158.91000366210938,162.55999755859375,157.72000122070312,162.1300048828125,77906200,AAPL
8/31/2022,155.32620239257812,157.22000122070312,160.5800018310547,157.13999938964844,160.30999755859375,87991100,AAPL
9/1/2022,156.05734252929688,157.9600067138672,158.4199981689453,154.6699981689453,156.63999938964844,74229900,AAPL
9/2/2022,153.93319702148438,155.80999755859375,160.36000061035156,154.97000122070312,159.75,76957800,AAPL
9/6/2022,152.66860961914062,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800,AAPL
9/7/2022,154.0814208984375,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600,AAPL
9/8/2022,152.59947204589844,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800,AAPL
9/9/2022,155.47442626953125,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800,AAPL
9/12/2022,161.46141052246094,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000,AAPL
9/13/2022,151.9869384765625,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600,AAPL
9/14/2022,153.43923950195312,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400,AAPL
9/15/2022,150.5346221923828,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100,AAPL
9/16/2022,148.88475036621094,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800,AAPL
9/19/2022,152.61923217773438,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200,AAPL
9/20/2022,155.01007080078125,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800,AAPL
9/21/2022,151.86839294433594,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800,AAPL
9/22/2022,150.90020751953125,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500,AAPL
9/23/2022,148.6179962158203,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900,AAPL
9/26/2022,148.9539337158203,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400,AAPL
9/27/2022,149.9320068359375,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700,AAPL
9/28/2022,148.03509521484375,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400,AAPL
9/29/2022,140.76377868652344,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200,AAPL
9/30/2022,136.53530883789062,138.1999969482422,143.10000610351562,138,141.27999877929688,124925300,AAPL
10/3/2022,140.73414611816406,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700,AAPL
10/4/2022,144.34017944335938,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100,AAPL
10/5/2022,144.63653564453125,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000,AAPL
10/6/2022,143.67823791503906,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200,AAPL
10/7/2022,138.40255737304688,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600,AAPL
10/10/2022,138.7285614013672,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,AAPL
10/11/2022,137.3059082,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700,AAPL
10/12/2022,136.67364501953125,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700,AAPL
10/13/2022,141.26763916015625,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000,AAPL
10/14/2022,136.71316528320312,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000,AAPL
10/17/2022,140.6946258544922,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900,AAPL
10/18/2022,142.0184783935547,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600,AAPL
10/19/2022,142.12716674804688,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300,AAPL
10/20/2022,141.66281127929688,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000,AAPL
10/21/2022,145.49607849121094,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600,AAPL
10/24/2022,147.64981079101562,149.4499969482422,150.22999572753906,146,147.19000244140625,75981900,AAPL
10/25/2022,150.5050048828125,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300,AAPL
10/26/2022,147.55101013183594,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300,AAPL
10/27/2022,143.05584716796875,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200,AAPL
10/28/2022,153.8640594482422,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400,AAPL
10/31/2022,151.4929656982422,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200,AAPL
11/1/2022,148.83535766601562,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300,AAPL
11/2/2022,143.2830810546875,145.02999877929688,152.1699981689453,145,148.9499969482422,93604600,AAPL
11/3/2022,137.2071533203125,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500,AAPL
11/4/2022,136.9399414,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800,AAPL
11/7/2022,137.47433471679688,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600,AAPL
11/8/2022,138.04830932617188,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500,AAPL
11/9/2022,133.46646118164062,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800,AAPL
11/10/2022,145.34161376953125,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000,AAPL
11/11/2022,148.14215087890625,149.6999969482422,150.00999450683594,144.3699951171875,145.82000732421875,93979700,AAPL
11/14/2022,146.73690795898438,148.27999877929688,150.27999877929688,147.42999267578125,148.97000122070312,73374100,AAPL
11/15/2022,148.47860717773438,150.0399932861328,153.58999633789062,148.55999755859375,152.22000122070312,89868300,AAPL
11/16/2022,147.2416229248047,148.7899932861328,149.8699951171875,147.2899932861328,149.1300048828125,64218300,AAPL
11/17/2022,149.15155029296875,150.72000122070312,151.47999572753906,146.14999389648438,146.42999267578125,80389400,AAPL
11/18/2022,149.7155762,151.2899932861328,152.6999969482422,149.97000122070312,152.30999755859375,74829600,AAPL
11/21/2022,146.4697266,148.00999450683594,150.3699951171875,147.72000122070312,150.16000366210938,58724100,AAPL
11/22/2022,148.61712646484375,150.17999267578125,150.4199981689453,146.92999267578125,148.1300048828125,51804100,AAPL
11/23/2022,149.49790954589844,151.07000732421875,151.8300018310547,149.33999633789062,149.4499969482422,58301400,AAPL
11/25/2022,146.56869506835938,148.11000061035156,148.8800048828125,147.1199951171875,148.30999755859375,35195900,AAPL
11/28/2022,142.71917724609375,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000,AAPL
11/29/2022,139.70091247558594,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800,AAPL
11/30/2022,146.48951721191406,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900,AAPL
12/1/2022,146.76661682128906,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400,AAPL
12/2/2022,146.27182006835938,147.80999755859375,148,145.64999389648438,145.9600067138672,65447400,AAPL
12/5/2022,145.10411071777344,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400,AAPL
12/6/2022,141.42282104492188,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200,AAPL
12/7/2022,139.4733123779297,140.94000244140625,143.3699951171875,140,142.19000244140625,69721100,AAPL
12/8/2022,141.16549682617188,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300,AAPL
12/9/2022,140.6805877685547,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000,AAPL
12/12/2022,142.9863739013672,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700,AAPL
12/13/2022,143.95619201660156,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200,AAPL
12/14/2022,141.71969604492188,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200,AAPL
12/15/2022,135.07949829101562,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900,AAPL
12/16/2022,133.11021423339844,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900,AAPL
12/19/2022,130.9924774169922,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600,AAPL
12/20/2022,130.9232177734375,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800,AAPL
12/21/2022,134.04043579101562,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000,AAPL
12/22/2022,130.85394287109375,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100,AAPL
12/23/2022,130.48780822753906,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900,AAPL
12/27/2022,128.67684936523438,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800,AAPL
12/28/2022,124.72836303710938,126.04000091552734,131.02999877929688,125.87000274658203,129.6699981689453,85438400,AAPL
12/29/2022,128.26121520996094,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376953,75703700,AAPL
12/30/2022,128.57786560058594,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200,AAPL
1/3/2023,123.76847076416016,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500,AAPL
1/4/2023,125.0450439453125,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600,AAPL
